trigram,tri_count,suffix,obscenity
first_follower_+,2,+,FALSE
follower_+_if,2,if,FALSE
if_not_she,2,she,FALSE
not_she_will,2,will,FALSE
she_will_end,2,end,FALSE
up_like_stan,2,stan,FALSE
something_better_than,2,than,FALSE
tickets_and_i,2,i,FALSE
my_heart_only,2,only,FALSE
so_damn_hard,2,hard,FALSE
hope_all_the,2,the,FALSE
don't_see_why,2,why,FALSE
people_complain_about,2,about,FALSE
watching_it_again,2,again,FALSE
pays_his_child,2,child,FALSE
his_child_support,2,support,FALSE
before_the_sun,2,sun,FALSE
great_this_morning,2,morning,FALSE
never_gets_you,2,you,FALSE
gets_you_anywhere,2,anywhere,FALSE
so_might_as,2,as,FALSE
another_day_and,2,and,FALSE
day_and_another,2,another,FALSE
you_and_thanks,2,thanks,FALSE
a_great_host,2,host,FALSE
lets_meet_up,2,up,FALSE
should_totally_be,2,be,FALSE
crazy_right_now,2,now,FALSE
whatever_we_want,2,want,FALSE
of_the_i,2,i,FALSE
some_help_with,2,with,FALSE
i_getting_a,2,a,FALSE
by_the_earthquake,2,earthquake,FALSE
getting_a_music,2,music,FALSE
you_doing_i,2,i,FALSE
best_response_i've,2,i've,FALSE
response_i've_seen,2,seen,FALSE
seen_to_the,2,the,FALSE
the_romney_bullying,2,bullying,FALSE
romney_bullying_story,2,story,FALSE
same_here_and,2,and,FALSE
you_know_so,2,so,FALSE
my_type_of,2,of,FALSE
launching_a_new,2,new,FALSE
a_sh_t,2,t,FALSE
all_our_customers,2,customers,FALSE
company_that_can,2,can,FALSE
the_prince_is,2,is,FALSE
stepped_down_as,2,as,FALSE
be_there_too,2,too,FALSE
too_trust_me,2,me,FALSE
coming_very_soon,2,soon,FALSE
i_seriously_hate,2,hate,FALSE
the_new_episode,2,episode,FALSE
be_doing_my,2,my,FALSE
keep_swimming_just,2,just,FALSE
swimming_just_keep,2,keep,FALSE
your_support_rt,2,rt,FALSE
hook_it_up,2,up,FALSE
the_little_engine,2,engine,FALSE
little_engine_that,2,that,FALSE
so_hard_<,2,<,FALSE
hard_<_3,2,3,FALSE
with_my_shoulder,2,shoulder,FALSE
you_didn't_go,2,go,FALSE
bored_as_shit,2,shit,TRUE
to_both_and,2,and,FALSE
that_game_i,2,i,FALSE
them_on_twitter,2,twitter,FALSE
would_like_my,2,my,FALSE
univ_of_washington,2,washington,FALSE
rt_rt_the,2,the,FALSE
is_having_its,2,its,FALSE
would_you_ask,2,ask,FALSE
wearing_a_jacket,2,jacket,FALSE
just_watching_a,2,a,FALSE
to_get_info,2,info,FALSE
making_it_worse,2,worse,FALSE
hope_you_and,2,and,FALSE
going_out_tonight,2,tonight,FALSE
is_trending_in,2,in,FALSE
omg_it_was,2,was,FALSE
at_the_pyle,2,pyle,FALSE
the_pyle_center,2,center,FALSE
i_sent_that,2,that,FALSE
be_announcing_our,2,our,FALSE
beautiful_baby_boy,2,boy,FALSE
was_bigger_than,2,than,FALSE
like_a_ghost,2,ghost,FALSE
wait_for_tomorrow,2,tomorrow,FALSE
xoxo_<_3,2,3,FALSE
are_and_what,2,what,FALSE
on_him_when,2,when,FALSE
kicked_my_butt,2,butt,FALSE
is_on_one,2,one,FALSE
it's_friday_so,2,so,FALSE
we_better_be,2,be,FALSE
a_lot_tonight,2,tonight,FALSE
but_i'll_have,2,have,FALSE
rt_this_year,2,year,FALSE
losing_my_voice,2,voice,FALSE
much_i_feel,2,feel,FALSE
do_not_interfere,2,interfere,FALSE
that_song_was,2,was,FALSE
of_your_customers,2,customers,FALSE
fuck_this_i,2,i,FALSE
fucking_hot_in,2,in,FALSE
to_connect_w,2,w,FALSE
will_wait_until,2,until,FALSE
decide_to_be,2,be,FALSE
to_because_she,2,she,FALSE
all_the_crying,2,crying,FALSE
have_a_contact,2,contact,FALSE
up_we_need,2,need,FALSE
blog_by_the,2,the,FALSE
the_day_what,2,what,FALSE
are_free_all,2,all,FALSE
free_all_night,2,night,FALSE
moved_on_and,2,and,FALSE
fall_off_lol,2,lol,FALSE
drink_beer_at,2,at,FALSE
long_way_from,2,from,FALSE
of_the_shots,2,shots,FALSE
the_shots_you,2,you,FALSE
shots_you_don't,2,don't,FALSE
in_miami_tonight,2,tonight,FALSE
hear_ya_on,2,on,FALSE
my_personal_account,2,account,FALSE
i_could_pull,2,pull,FALSE
a_blast_doing,2,doing,FALSE
and_congrats_to,2,to,FALSE
just_give_it,2,it,FALSE
get_my_dm,2,dm,FALSE
for_the_tonight,2,tonight,FALSE
tonight_i'm_excited,2,excited,FALSE
monta_ellis_to,2,to,FALSE
do_that_lol,2,lol,FALSE
and_why_are,2,are,FALSE
doing_big_things,2,things,FALSE
in_march_not,2,not,FALSE
walking_out_of,2,of,FALSE
it_down_at,2,at,FALSE
what_an_absolutely,2,absolutely,FALSE
why_must_everyone,2,everyone,FALSE
in_other_states,2,states,FALSE
you_find_someone,2,someone,FALSE
in_the_ice,2,ice,FALSE
rt_am_i,2,i,FALSE
drink_with_any,2,any,FALSE
have_a_fan,2,fan,FALSE
i'm_playing_the,2,the,FALSE
are_bad_for,2,for,FALSE
me_and_she's,2,she's,FALSE
and_i've_missed,2,missed,FALSE
slowly_getting_back,2,back,FALSE
well_sorry_i,2,i,FALSE
of_those_for,2,for,FALSE
guns_and_roses,2,roses,FALSE
freaking_me_out,2,out,FALSE
we_are_pleased,2,pleased,FALSE
are_pleased_to,2,to,FALSE
at_chicago_usa,2,usa,FALSE
the_follow_happy,2,happy,FALSE
a_stop_in,2,in,FALSE
stop_in_the,2,the,FALSE
is_the_head,2,head,FALSE
prime_example_of,2,of,FALSE
average_age_of,2,of,FALSE
get_the_facts,2,facts,FALSE
the_facts_right,2,right,FALSE
and_rhymes_with,2,with,FALSE
let_you_guys,2,guys,FALSE
thank_you_julia,2,julia,FALSE
i_like_food,2,food,FALSE
yes_thank_goodness,2,goodness,FALSE
see_you_go,2,go,FALSE
down_for_sure,2,sure,FALSE
graduate_next_year,2,year,FALSE
rt_we_just,2,just,FALSE
you_will_put,2,put,FALSE
san_fran_and,2,and,FALSE
of_your_followers,2,followers,FALSE
send_us_your,2,your,FALSE
come_out_i,2,i,FALSE
with_your_fans,2,fans,FALSE
here_in_la,2,la,FALSE
out_there_soon,2,soon,FALSE
checking_out_my,2,my,FALSE
best_in_class,2,class,FALSE
for_our_special,2,special,FALSE
good_morning_good,2,good,FALSE
good_good_morning,2,morning,FALSE
everything_but_i,2,i,FALSE
slam_dunk_contest,2,contest,FALSE
girl_that_sits,2,sits,FALSE
over_your_head,2,head,FALSE
is_on_at,2,at,FALSE
i_think_imma,2,imma,FALSE
i_hate_getting,2,getting,FALSE
may_i_have,2,have,FALSE
thanks_<_3,2,3,FALSE
i_wont_be,2,be,FALSE
is_best_to,2,to,FALSE
help_people_but,2,but,FALSE
and_that_new,2,new,FALSE
happy_hour_til,2,til,FALSE
that_jews_and,2,and,FALSE
jews_and_arabs,2,arabs,FALSE
and_arabs_can,2,can,FALSE
arabs_can_live,2,live,FALSE
can_live_together,2,together,FALSE
easy_thing_but,2,but,FALSE
believe_we_could,2,could,FALSE
with_american_idol,2,idol,FALSE
example_of_jesus,2,jesus,TRUE
the_show_at,2,at,FALSE
nicest_day_in,2,in,FALSE
is_you_can,2,can,FALSE
your_an_amazing,2,amazing,FALSE
keep_doing_what,2,what,FALSE
what_your_doing,2,doing,FALSE
have_the_balls,2,balls,FALSE
just_made_that,2,that,FALSE
it'll_be_online,2,online,FALSE
in_nc_are,2,are,FALSE
was_just_rude,2,rude,FALSE
trust_me_he,2,he,FALSE
we_appreciate_the,2,the,FALSE
have_an_experience,2,experience,FALSE
to_my_regularly,2,regularly,FALSE
my_regularly_scheduled,2,scheduled,FALSE
done_at_work,2,work,FALSE
do_my_homework,2,homework,FALSE
i_could_look,2,look,FALSE
the_ball_out,2,out,FALSE
featured_artist_at,2,at,FALSE
night_for_sure,2,sure,FALSE
thanks_for_pointing,2,pointing,FALSE
leggings_are_not,2,not,FALSE
if_you_require,2,require,FALSE
in_your_inbox,2,inbox,FALSE
well_you_will,2,will,FALSE
beginning_of_all,2,all,FALSE
and_now_im,2,im,FALSE
just_say_its,2,its,FALSE
also_really_good,2,good,FALSE
just_can't_seem,2,seem,FALSE
to_mother_nature,2,nature,FALSE
and_heading_to,2,to,FALSE
its_just_like,2,like,FALSE
and_a_slice,2,slice,FALSE
pizza_for_lunch,2,lunch,FALSE
baby_to_sleep,2,sleep,FALSE
so_happy_the,2,the,FALSE
i_totally_thought,2,thought,FALSE
bike_ride_today,2,today,FALSE
and_don't_make,2,make,FALSE
rt_when_i,2,i,FALSE
i_always_sit,2,sit,FALSE
excited_to_join,2,join,FALSE
oh_hell_no,2,no,FALSE
man_is_not,2,not,FALSE
great_event_tonight,2,tonight,FALSE
for_putting_it,2,it,FALSE
in_we_are,2,are,FALSE
that_i_dream,2,dream,FALSE
learn_about_our,2,our,FALSE
for_passing_the,2,the,FALSE
the_word_bro,2,bro,FALSE
thanks_for_hosting,2,hosting,FALSE
it_for_weeks,2,weeks,FALSE
some_girls_on,2,on,FALSE
on_my_bus,2,bus,FALSE
where_talking_about,2,about,FALSE
are_you_moving,2,moving,FALSE
san_antonio_texas,2,texas,FALSE
about_the_work,2,work,FALSE
or_you_want,2,want,FALSE
everyone_likes_to,2,to,FALSE
haven't_been_since,2,since,FALSE
to_ride_a,2,a,FALSE
see_the_people,2,people,FALSE
people_that_did,2,did,FALSE
a_real_friend,2,friend,FALSE
hands_and_then,2,then,FALSE
oh_wait_it's,2,it's,FALSE
thanks_for_using,2,using,FALSE
just_get_through,2,through,FALSE
chris_bosh_for,2,for,FALSE
promote_the_visual,2,visual,FALSE
happy_birthday_jesus,2,jesus,TRUE
for_everything_you,2,you,FALSE
and_for_everything,2,everything,FALSE
continue_to_bless,2,bless,FALSE
just_posted_a,2,a,FALSE
ok_so_if,2,if,FALSE
enjoying_it_so,2,so,FALSE
lady_in_front,2,front,FALSE
do_u_still,2,still,FALSE
rt_i_wonder,2,wonder,FALSE
was_here_in,2,in,FALSE
facebook_is_down,2,down,FALSE
you_may_own,2,own,FALSE
heard_about_that,2,that,FALSE
in_forever_and,2,and,FALSE
you_i_smile,2,smile,FALSE
everything_around_us,2,us,FALSE
else_<_3,2,3,FALSE
following_my_twitter,2,twitter,FALSE
fashions_fade_style,2,style,FALSE
fade_style_is,2,is,FALSE
style_is_eternal,2,eternal,FALSE
is_eternal_yves,2,yves,FALSE
eternal_yves_saint-laurent,2,saint-laurent,FALSE
enjoy_the_weather,2,weather,FALSE
coming_in_soon,2,soon,FALSE
sorry_if_we,2,we,FALSE
in_dayton_oh,2,oh,FALSE
this_monday_at,2,at,FALSE
or_what_they,2,they,FALSE
when_talking_on,2,on,FALSE
not_a_piece,2,piece,FALSE
it_to_that,2,that,FALSE
r_b_music,2,music,FALSE
love_my_mommy,2,mommy,FALSE
knew_you'd_be,2,be,FALSE
what's_your_big,2,big,FALSE
big_fat_failure,2,failure,FALSE
you_learn_from,2,from,FALSE
for_hosting_us,2,us,FALSE
very_kind_words,2,words,FALSE
just_to_watch,2,watch,FALSE
watch_it_again,2,again,FALSE
christmas_to_you,2,you,FALSE
i_just_gotta,2,gotta,FALSE
to_go_ham,2,ham,FALSE
to_get_$,2,$,FALSE
was_born_on,2,on,FALSE
it_out_love,2,love,FALSE
love_the_time,2,time,FALSE
just_going_with,2,with,FALSE
wanted_to_tag,2,tag,FALSE
happy_founders_day,2,day,FALSE
make_you_do,2,do,FALSE
another_sleepless_night,2,night,FALSE
sleeping_with_sirens,2,sirens,FALSE
motionless_in_white,2,white,FALSE
me_of_when,2,when,FALSE
already_know_and,2,and,FALSE
rt_happy_new,2,new,FALSE
shouldn't_have_to,2,to,FALSE
follow_her_now,2,now,FALSE
on_making_a,2,a,FALSE
if_i_drink,2,drink,FALSE
i_swear_we,2,we,FALSE
on_our_show,2,show,FALSE
just_followed_me,2,me,FALSE
what_you've_done,2,done,FALSE
of_the_live,2,live,FALSE
guess_i_have,2,have,FALSE
to_adapt_to,2,to,FALSE
too_you_should,2,should,FALSE
should_try_them,2,them,FALSE
fox_sports_wisconsin,2,wisconsin,FALSE
morning_did_u,2,u,FALSE
was_gonna_take,2,take,FALSE
pic_of_it,2,it,FALSE
for_today_because,2,because,FALSE
in_the_half,2,half,FALSE
i_honestly_haven't,2,haven't,FALSE
is_back_tomorrow,2,tomorrow,FALSE
around_central_ohio,2,ohio,FALSE
could_always_be,2,be,FALSE
up_enjoy_your,2,your,FALSE
as_an_american,2,american,FALSE
but_what_are,2,are,FALSE
ya_go_lol,2,lol,FALSE
the_rt_how,2,how,FALSE
more_updates_to,2,to,FALSE
updates_to_come,2,come,FALSE
make_a_distinction,2,distinction,FALSE
thank_you_dear,2,dear,FALSE
a_run_i,2,i,FALSE
run_i_wish,2,wish,FALSE
me_here_on,2,on,FALSE
watching_a_scary,2,scary,FALSE
a_scary_movie,2,movie,FALSE
everyone_a_safe,2,safe,FALSE
are_the_man,2,man,FALSE
for_playing_our,2,our,FALSE
it's_off_to,2,to,FALSE
had_a_one,2,one,FALSE
some_people_really,2,really,FALSE
who_i_wanna,2,wanna,FALSE
guess_it_is,2,is,FALSE
found_you_on,2,on,FALSE
thanks_enjoy_your,2,your,FALSE
out_lets_rock,2,rock,FALSE
rt_if_ur,2,ur,FALSE
can_be_tried,2,tried,FALSE
on_your_car,2,car,FALSE
my_outlook_on,2,on,FALSE
should_be_taken,2,taken,FALSE
this_friday_march,2,march,FALSE
out_w_my,2,my,FALSE
w_my_favorite,2,favorite,FALSE
got_going_on,2,on,FALSE
what_happen_to,2,to,FALSE
you_come_visit,2,visit,FALSE
i'm_so_lost,2,lost,FALSE
have_work_to,2,to,FALSE
no_jimmy_protested,2,protested,FALSE
the_stage_is,2,is,FALSE
stage_is_set,2,set,FALSE
i'll_find_a,2,a,FALSE
his_track_record,2,record,FALSE
now_i_miss,2,miss,FALSE
his_phone_and,2,and,FALSE
yea_i_don't,2,don't,FALSE
to_know_you're,2,you're,FALSE
know_you're_a,2,a,FALSE
at_broadway_bar,2,bar,FALSE
they're_great_but,2,but,FALSE
can't_get_one,2,one,FALSE
millions_of_others,2,others,FALSE
is_performing_at,2,at,FALSE
the_dinner_concert,2,concert,FALSE
dinner_concert_series,2,series,FALSE
see_everyone_at,2,at,FALSE
words_<_3,2,3,FALSE
you_do_care,2,care,FALSE
said_we_do,2,do,FALSE
him_cause_he,2,he,FALSE
love_once_again,2,again,FALSE
for_it_on,2,on,FALSE
order_room_service,2,service,FALSE
making_me_so,2,so,FALSE
did_we_get,2,get,FALSE
cinnamon_toast_crunch,2,crunch,FALSE
much_it_was,2,was,FALSE
the_podcast_is,2,is,FALSE
good_on_your,2,your,FALSE
can't_get_you,2,you,FALSE
people_are_going,2,going,FALSE
and_ill_help,2,help,FALSE
ill_help_u,2,u,FALSE
crying_at_the,2,the,FALSE
the_ending_of,2,of,FALSE
on_your_myspace,2,myspace,FALSE
it_works_on,2,on,FALSE
of_jury_duty,2,duty,FALSE
be_sent_home,2,home,FALSE
get_that_first,2,first,FALSE
think_about_them,2,them,FALSE
make_sure_everyone,2,everyone,FALSE
aw_<_3,2,3,FALSE
you_always_make,2,make,FALSE
you_feel_instantly,2,instantly,FALSE
feel_instantly_better,2,better,FALSE
headed_to_austin,2,austin,FALSE
did_you_not,2,not,FALSE
you_not_get,2,get,FALSE
public_allies_pittsburgh,2,pittsburgh,FALSE
come_and_enjoy,2,enjoy,FALSE
hear_about_steve,2,steve,FALSE
and_go_off,2,off,FALSE
but_my_wife,2,wife,FALSE
found_an_awesome,2,awesome,FALSE
is_so_stupid,2,stupid,FALSE
get_yours_now,2,now,FALSE
ok_i_was,2,was,FALSE
birds_are_singing,2,singing,FALSE
hahah_did_you,2,you,FALSE
like_our_surprise,2,surprise,FALSE
our_surprise_this,2,this,FALSE
surprise_this_boy,2,boy,FALSE
this_boy_saying,2,saying,FALSE
boy_saying_he,2,he,FALSE
saying_he_can,2,can,FALSE
can_get_punked,2,punked,FALSE
get_punked_and,2,and,FALSE
punked_and_he,2,he,FALSE
he_did_hahah,2,hahah,FALSE
did_hahah_love,2,love,FALSE
hahah_love_you,2,you,FALSE
a_moment_for,2,for,FALSE
our_show_tonight,2,tonight,FALSE
lovin_my_new,2,new,FALSE
he_is_saying,2,saying,FALSE
ask_us_about,2,about,FALSE
and_give_back,2,back,FALSE
forget_to_see,2,see,FALSE
the_best_thanks,2,thanks,FALSE
haha_i_will,2,will,FALSE
i_have_zero,2,zero,FALSE
emotional_attachment_to,2,to,FALSE
for_making_the,2,the,FALSE
taste_like_heaven,2,heaven,FALSE
is_funny_i,2,i,FALSE
it's_just_an,2,an,FALSE
like_that_before,2,before,FALSE
are_awesome_too,2,too,FALSE
love_me_more,2,more,FALSE
riding_a_bike,2,bike,FALSE
balance_you_must,2,must,FALSE
you_must_keep,2,keep,FALSE
says_i_don't,2,don't,FALSE
tx_⁰_travel,2,travel,FALSE
welcome_for_the,2,the,FALSE
books_to_read,2,read,FALSE
say_it_in,2,in,FALSE
out_she's_a,2,a,FALSE
it_is_freezing,2,freezing,FALSE
is_freezing_outside,2,outside,FALSE
up_the_hard,2,hard,FALSE
please_hold_me,2,me,FALSE
morning_world_i,2,i,FALSE
how_you_react,2,react,FALSE
like_moths_to,2,to,FALSE
are_attracted_to,2,to,FALSE
can_we_upload,2,upload,FALSE
we_upload_a,2,a,FALSE
adobe's_creative_cloud,2,cloud,FALSE
you_+_gona,2,gona,FALSE
gona_+_be,2,be,FALSE
you_glad_you,2,you,FALSE
its_better_than,2,than,FALSE
the_harder_i,2,i,FALSE
harder_i_work,2,work,FALSE
have_an_exam,2,exam,FALSE
ok_thank_you,2,you,FALSE
are_you_making,2,making,FALSE
you_tweet_for,2,for,FALSE
tweet_for_a,2,a,FALSE
is_this_twitter,2,twitter,FALSE
nalee_the_beginning,2,beginning,FALSE
of_a_trilogy,2,trilogy,FALSE
excited_for_new,2,new,FALSE
i_understand_my,2,my,FALSE
as_a_fan,2,fan,FALSE
cuz_i_have,2,have,FALSE
gets_a_free,2,free,FALSE
course_we_only,2,only,FALSE
with_a_pile,2,pile,FALSE
you_as_my,2,my,FALSE
person_who_never,2,never,FALSE
makes_a_mistake,2,mistake,FALSE
is_pretty_boring,2,boring,FALSE
take_it_lol,2,lol,FALSE
yup_i_think,2,think,FALSE
you_add_me,2,me,FALSE
awesome_i_think,2,think,FALSE
your_smile_is,2,is,FALSE
today_makes_me,2,me,FALSE
makes_me_really,2,really,FALSE
for_sale_one,2,one,FALSE
must_do_is,2,is,FALSE
yes_i'm_okay,2,okay,FALSE
i_ain't_getting,2,getting,FALSE
take_a_quick,2,quick,FALSE
deserve_to_get,2,get,FALSE
me_u_guys,2,guys,FALSE
who's_doing_the,2,the,FALSE
wish_my_life,2,life,FALSE
where_was_your,2,your,FALSE
you_have_only,2,only,FALSE
talk_about_being,2,being,FALSE
dm_or_email,2,email,FALSE
looking_out_the,2,the,FALSE
for_today_at,2,at,FALSE
actually_thought_it,2,it,FALSE
had_a_successful,2,successful,FALSE
hey_guys_im,2,im,FALSE
i_fuck_with,2,with,FALSE
fuck_with_the,2,the,FALSE
a_car_lol,2,lol,FALSE
the_house_next,2,next,FALSE
house_next_door,2,door,FALSE
birthday_is_today,2,today,FALSE
happy_birthday_adam,2,adam,FALSE
get_a_shoutout,2,shoutout,FALSE
definition_of_gay,2,gay,FALSE
of_gay_is,2,is,FALSE
to_follow_him,2,him,FALSE
howard_the_duck,2,duck,FALSE
on_vinyl_i,2,i,FALSE
oh_now_i,2,i,FALSE
bad_for_me,2,me,FALSE
talent_this_season,2,season,FALSE
people_i_follow,2,follow,FALSE
or_not_i'll,2,i'll,FALSE
people_call_it,2,it,FALSE
if_your_in,2,in,FALSE
and_stormy_weather,2,weather,FALSE
a_show_this,2,this,FALSE
my_butt_to,2,to,FALSE
when_you_got,2,got,FALSE
getting_my_butt,2,butt,FALSE
i've_been_meaning,2,meaning,FALSE
w_my_cousin,2,cousin,FALSE
weekend_when_are,2,are,FALSE
rainy_days_are,2,are,FALSE
on_tv_is,2,is,FALSE
is_not_sweet,2,sweet,FALSE
stop_lying_to,2,to,FALSE
lying_to_yourself,2,yourself,FALSE
as_hell_lol,2,lol,FALSE
day_have_a,2,a,FALSE
a_nice_year,2,year,FALSE
before_it_really,2,really,FALSE
but_it_made,2,made,FALSE
kind_of_dog,2,dog,FALSE
i_do_look,2,look,FALSE
st_louis_rams,2,rams,FALSE
this_today_rt,2,rt,FALSE
is_exactly_like,2,like,FALSE
the_new_tracks,2,tracks,FALSE
pretend_to_feel,2,feel,FALSE
the_little_guy,2,guy,FALSE
me_to_remember,2,remember,FALSE
you_ever_notice,2,notice,FALSE
me_and_follow,2,follow,FALSE
do_the_research,2,research,FALSE
and_see_where,2,where,FALSE
congratulations_on_the,2,the,FALSE
you'll_like_it,2,it,FALSE
well_i'm_not,2,not,FALSE
sure_but_i'm,2,i'm,FALSE
i'm_thinking_we,2,we,FALSE
i_know_<,2,<,FALSE
now_can_i,2,i,FALSE
everyone_what's_the,2,the,FALSE
plan_for_today,2,today,FALSE
catching_up_with,2,with,FALSE
think_so_let,2,let,FALSE
in_dc_today,2,today,FALSE
what's_it_like,2,like,FALSE
don't_think_tv,2,tv,FALSE
a_show_tonight,2,tonight,FALSE
talk_with_us,2,us,FALSE
when_u_work,2,work,FALSE
as_a_sponsor,2,sponsor,FALSE
number_to_call,2,call,FALSE
excited_about_your,2,your,FALSE
today_for_lunch,2,lunch,FALSE
degrees_and_sunny,2,sunny,FALSE
you_haven_t,2,t,FALSE
so_bad_she,2,she,FALSE
miss_you_sis,2,sis,FALSE
out_right_after,2,after,FALSE
more_info_about,2,about,FALSE
know_why_i'm,2,i'm,FALSE
why_i'm_still,2,still,FALSE
i_shouldnt_be,2,be,FALSE
have_and_i,2,i,FALSE
cool_where_was,2,was,FALSE
night_is_our,2,our,FALSE
glad_you_found,2,found,FALSE
you_found_me,2,me,FALSE
is_you_don't,2,don't,FALSE
glad_its_over,2,over,FALSE
til_the_end,2,end,FALSE
a_nap_asap,2,asap,FALSE
inspires_me_to,2,to,FALSE
over_old_tweets,2,tweets,FALSE
happy_independence_day,2,day,FALSE
clue_what_i,2,i,FALSE
we_have_great,2,great,FALSE
are_some_people,2,people,FALSE
some_people_i,2,i,FALSE
see_i_need,2,need,FALSE
when_your_mom,2,mom,FALSE
your_mom_is,2,is,FALSE
oh_you_got,2,got,FALSE
now_you_can't,2,can't,FALSE
can't_complain_about,2,about,FALSE
just_read_about,2,about,FALSE
last_week_what,2,what,FALSE
week_what_a,2,a,FALSE
dont_think_she,2,she,FALSE
think_she_liked,2,liked,FALSE
get_comfortable_with,2,with,FALSE
like_it_always,2,always,FALSE
fans_how_many,2,many,FALSE
we_can_learn,2,learn,FALSE
have_fun_do,2,do,FALSE
i_am_intrigued,2,intrigued,FALSE
some_point_today,2,today,FALSE
you're_not_getting,2,getting,FALSE
wasn't_mad_at,2,at,FALSE
at_to_learn,2,learn,FALSE
it_all_day,2,day,FALSE
make_the_playoffs,2,playoffs,FALSE
where_i_could,2,could,FALSE
you_wash_your,2,your,FALSE
hit_the_follow,2,follow,FALSE
button_for_me,2,me,FALSE
scared_of_me,2,me,FALSE
is_my_thing,2,thing,FALSE
a_game_the,2,the,FALSE
start_acting_like,2,like,FALSE
best_team_in,2,in,FALSE
from_our_new,2,new,FALSE
our_new_website,2,website,FALSE
this_but_there,2,there,FALSE
at_the_open,2,open,FALSE
idea_who_i,2,i,FALSE
keep_the_money,2,money,FALSE
it's_pretty_awesome,2,awesome,FALSE
for_pub_quiz,2,quiz,FALSE
quiz_tonight_at,2,at,FALSE
ima_go_to,2,to,FALSE
they_don't_deserve,2,deserve,FALSE
place_<_3,2,3,FALSE
this_season_so,2,so,FALSE
i_only_think,2,think,FALSE
can't_live_with,2,with,FALSE
myself_because_i,2,i,FALSE
i_been_hitting,2,hitting,FALSE
hitting_the_gym,2,gym,FALSE
some_new_followers,2,followers,FALSE
there's_always_someone,2,someone,FALSE
not_jealous_of,2,of,FALSE
was_awesome_i'm,2,i'm,FALSE
when's_the_next,2,next,FALSE
me_i_do,2,do,FALSE
back_when_we,2,we,FALSE
long_as_fuck,2,fuck,TRUE
show_tonight_was,2,was,FALSE
sorry_but_it,2,it,FALSE
come_from_overseas,2,overseas,FALSE
the_radio_stations,2,stations,FALSE
my_hair_on,2,on,FALSE
on_mad_men,2,men,FALSE
way_thank_you,2,you,FALSE
go_and_follow,2,follow,FALSE
we're_gearing_up,2,up,FALSE
a_good_class,2,class,FALSE
you_go_back,2,back,FALSE
back_to_check,2,check,FALSE
check_in_on,2,on,FALSE
a_call_sometime,2,sometime,FALSE
hopefully_there's_a,2,a,FALSE
me_cuz_i,2,i,FALSE
don't_like_being,2,being,FALSE
rt_you_guys,2,guys,FALSE
you_guys_always,2,always,FALSE
u_think_i,2,i,FALSE
like_a_weirdo,2,weirdo,FALSE
you're_not_allowed,2,allowed,FALSE
be_a_dick,2,dick,TRUE
anybody_out_there,2,there,FALSE
looked_pretty_good,2,good,FALSE
pretty_good_for,2,for,FALSE
i_sleep_on,2,on,FALSE
cuz_i_said,2,said,FALSE
leonardo_da_vinci,2,vinci,FALSE
mother_nature_i,2,i,FALSE
just_sent_an,2,an,FALSE
your_book_for,2,for,FALSE
talk_to_everybody,2,everybody,FALSE
that_they_all,2,all,FALSE
downtown_if_you,2,you,FALSE
tweet_us_a,2,a,FALSE
guess_i_won't,2,won't,FALSE
at_this_year's,2,year's,FALSE
mahomies_<_3,2,3,FALSE
the_ipad_would,2,would,FALSE
ipad_would_be,2,be,FALSE
my_final_speech,2,speech,FALSE
for_rest_of,2,of,FALSE
better_learn_to,2,to,FALSE
ability_to_pay,2,pay,FALSE
in_next_years,2,years,FALSE
living_my_dream,2,dream,FALSE
just_makes_you,2,you,FALSE
r_u_ever,2,ever,FALSE
morning_and_a,2,a,FALSE
austin_mahone_is,2,is,FALSE
is_enjoying_the,2,the,FALSE
bitch_i_got,2,got,FALSE
i_could_grow,2,grow,FALSE
at_my_old,2,old,FALSE
in_that_dress,2,dress,FALSE
with_a_headache,2,headache,FALSE
it's_a_lyric,2,lyric,FALSE
hey_you_guys,2,guys,FALSE
went_down_with,2,with,FALSE
people_follow_me,2,me,FALSE
follow_me_even,2,even,FALSE
i_thought_lol,2,lol,FALSE
my_middle_name,2,name,FALSE
do_people_always,2,always,FALSE
sure_you_check,2,check,FALSE
follow_great_to,2,to,FALSE
very_happy_right,2,right,FALSE
you_go_<,2,<,FALSE
sorry_you_feel,2,feel,FALSE
for_you_its,2,its,FALSE
its_just_that,2,that,FALSE
oh_stop_it,2,it,FALSE
i'm_bored_and,2,and,FALSE
bored_and_wide,2,wide,FALSE
and_wide_awake,2,awake,FALSE
try_my_new,2,new,FALSE
should_have_seen,2,seen,FALSE
don't_bother_me,2,me,FALSE
very_cool_that's,2,that's,FALSE
today_we_appreciate,2,appreciate,FALSE
of_those_bad,2,bad,FALSE
teacher_is_a,2,a,FALSE
think_i_finally,2,finally,FALSE
thanks_much_appreciated,2,appreciated,FALSE
u_gonna_make,2,make,FALSE
least_i_got,2,got,FALSE
with_us_tonight,2,tonight,FALSE
a_pick_me,2,me,FALSE
you_over_to,2,to,FALSE
at_your_local,2,local,FALSE
about_some_music,2,music,FALSE
tired_of_all,2,all,FALSE
man_i_need,2,need,FALSE
follow_and_dm,2,dm,FALSE
you_come_home,2,home,FALSE
working_out_at,2,at,FALSE
thankful_for_a,2,a,FALSE
a_drummer_is,2,is,FALSE
why_i_get,2,get,FALSE
lol_you_never,2,never,FALSE
and_it_hurts,2,hurts,FALSE
